id_establecimiento,jardin_maternal,jardin_infantes,primario,secundario,terciario
140193000,0,0,1,0,0
140193100,0,0,1,0,0
140193300,0,0,0,1,0
140193400,0,1,0,0,0
140193401,0,1,0,0,0
140193500,0,1,0,0,0
140193600,0,1,1,0,0
140193800,0,0,0,1,0
140194100,0,0,1,0,0
140194300,0,0,1,0,0
140194500,0,1,1,0,0
140194600,0,0,0,1,0
140194700,0,1,0,0,0
140194900,0,1,1,0,0
140195000,0,0,1,0,0
140195100,0,0,1,0,0
140195200,0,0,1,0,0
140195300,0,1,0,0,0
140195400,0,1,1,0,0
140195500,0,1,0,0,0
140195700,0,1,1,0,0
140195800,0,0,0,1,0
140195900,0,1,0,0,0
140196000,0,1,1,0,0
140196100,0,0,1,0,0
140196400,0,0,1,0,0
140196700,0,1,0,0,0
140196800,0,1,1,0,0
140196900,0,1,1,0,0
140197000,0,0,1,0,0
140197100,0,0,1,0,0
140197400,0,1,1,0,0
140197500,0,1,1,0,0
140197600,0,1,1,0,0
140197700,0,1,0,0,0
140197800,0,0,0,1,0
140197900,0,0,1,0,0
140198000,0,0,1,0,0
140198100,0,1,0,0,0
140198200,0,0,1,0,0
140198300,0,0,1,0,0
140198400,0,0,1,0,0
140198500,0,0,1,0,0
140198600,0,1,1,0,0
140198700,0,1,0,0,0
140198800,0,1,0,0,0
140199000,0,1,0,0,0
140199100,0,0,1,0,0
140199200,0,1,1,0,0
140199400,0,1,0,0,0
140199700,0,1,0,0,0
140199800,0,1,0,0,0
140200100,0,0,1,0,0
140200300,0,1,0,0,0
140200301,0,1,0,0,0
140200400,0,1,0,0,0
140200700,0,1,1,0,0
140201200,0,1,1,0,0
140201300,0,1,0,0,0
140201400,0,0,1,0,0
140201500,0,0,1,0,0
140201600,0,0,0,1,0
140201700,0,0,1,0,0
140201800,0,1,0,0,0
140202000,0,0,1,0,0
140202200,0,1,0,0,0
140202202,0,1,0,0,0
140202300,0,0,0,1,0
140202400,0,0,1,0,0
140202600,0,0,1,0,0
140202800,0,1,1,0,0
140202900,0,0,1,0,0
140203000,0,1,0,0,0
140203100,0,1,1,0,0
140203200,0,0,0,1,0
140203300,0,1,1,0,0
140203400,0,1,0,0,0
140203500,0,0,0,1,0
140203600,0,1,0,0,0
140203700,0,1,0,0,0
140203800,0,0,1,0,0
140203900,0,1,0,0,0
140204000,0,1,0,0,0
140204100,0,0,1,0,0
140204200,0,0,0,1,0
140204300,0,1,0,0,0
140204600,0,0,1,0,0
140204700,0,0,1,0,0
140204800,0,0,1,0,0
140204900,0,1,0,0,0
140205000,0,0,1,0,0
140205100,0,1,0,0,0
140205200,0,1,0,0,0
140205300,0,0,1,0,0
140205400,0,1,0,0,0
140205500,0,0,1,0,0
140205600,0,0,1,0,0
140205700,0,1,0,0,0
140205800,0,1,0,0,0
140206000,0,1,0,0,0
140206100,0,1,0,0,0
140206101,0,1,0,0,0
140206200,0,1,0,0,0
140206201,0,1,0,0,0
140206500,0,0,0,1,0
140206600,0,1,1,0,0
140206700,0,0,1,0,0
140206900,0,1,0,0,0
140207000,0,0,1,0,0
140207100,0,1,1,0,0
140207300,0,1,1,0,0
140207400,0,1,1,0,0
140207500,0,1,0,0,0
140207600,0,1,1,0,0
140207700,0,0,1,0,0
140207800,0,0,1,0,0
140208000,0,0,1,0,0
140208100,0,1,1,0,0
140208200,0,1,1,0,0
140208300,0,1,1,0,0
140208600,0,1,0,0,0
140208800,0,0,1,0,0
140208900,0,1,1,0,0
140209000,0,0,1,0,0
140209400,0,1,0,0,0
140209402,0,1,0,0,0
140209500,0,0,1,0,0
140209600,0,0,0,1,0
140209700,0,1,1,0,0
140209800,0,1,0,0,0
140210000,0,1,0,0,0
140210100,0,1,0,0,0
140210400,0,0,1,0,0
140210600,0,0,1,0,0
140210800,0,0,1,0,0
140211000,0,1,0,0,0
140211100,0,0,0,1,0
140211400,0,1,1,0,0
140211500,0,0,0,1,0
140211600,0,0,1,0,0
140211700,0,0,0,1,0
140211800,0,1,0,0,0
140211900,0,1,0,0,0
140212000,0,0,1,0,0
140212100,0,0,1,0,0
140212200,0,1,0,0,0
140212500,0,1,0,0,0
140212600,0,0,1,0,0
140212700,0,1,0,0,0
140212900,0,0,0,1,0
140213000,0,0,1,0,0
140213200,0,1,0,0,0
140213300,0,1,0,0,0
140213400,0,1,1,0,0
140213500,0,0,0,1,0
140213600,0,0,1,0,0
140213700,0,1,1,0,0
140213800,0,0,1,0,0
140213900,0,1,0,0,0
140214000,0,1,0,0,0
140214100,0,1,0,0,0
140214400,0,1,0,0,0
140214600,0,0,1,0,0
140214700,0,1,0,0,0
140214800,0,1,0,0,0
140214900,0,0,1,0,0
140215000,0,0,0,0,1
140215001,0,0,0,0,1
140215002,0,0,0,0,1
140215100,0,1,1,0,0
140215200,0,1,0,0,0
140215300,0,1,0,0,0
140215400,0,1,1,0,0
140215600,0,1,1,0,0
140215700,0,1,1,0,0
140215900,0,1,1,0,0
140216000,0,0,1,0,0
140216100,0,0,1,0,0
140216200,0,0,1,0,0
140216300,0,1,1,0,0
140216500,0,1,1,0,0
140216600,0,0,1,0,0
140216700,0,0,0,1,0
140216800,0,1,0,0,0
140216900,0,1,1,0,0
140217300,0,0,0,1,0
140217400,0,0,1,0,0
140217500,0,0,1,0,0
140217600,0,1,1,0,0
140217700,0,1,1,0,0
140217800,0,1,0,0,0
140217900,0,0,1,0,0
140218000,0,1,0,0,0
140218300,0,1,1,0,0
140219000,0,1,0,0,0
140219001,0,1,0,0,0
140219100,0,1,0,0,0
140219200,0,1,1,0,0
140219300,0,0,1,0,0
140219400,0,0,1,0,0
140219600,0,1,1,0,0
140219700,0,0,1,0,0
140219800,0,0,1,0,0
140220000,0,0,1,0,0
140220100,0,0,1,0,0
140220200,0,1,0,0,0
140220300,0,0,1,0,0
140220400,0,1,1,0,0
140220500,0,0,1,0,0
140220600,0,0,1,0,0
140220800,0,1,0,0,0
140220900,0,1,0,0,0
140221000,0,1,0,0,0
140221200,0,1,0,0,0
140221300,0,0,1,0,0
140221400,0,1,0,0,0
140221700,0,1,0,0,0
140221800,0,1,0,0,0
140221900,0,0,0,1,0
140222000,0,1,0,0,0
140222100,0,0,0,1,0
140222300,0,0,1,0,0
140222400,0,0,1,0,0
140222500,0,1,0,0,0
140222600,0,0,0,1,0
140222900,0,1,0,0,0
140223100,0,0,0,1,0
140223103,0,0,0,1,0
140223300,0,0,0,1,0
140223301,0,0,0,1,0
140223400,0,0,1,0,0
140223600,0,0,1,0,0
140223700,0,0,0,1,0
140223800,0,1,0,0,0
140224000,0,0,1,0,0
140224200,0,1,0,0,0
140224300,0,0,0,1,0
140224400,0,0,0,1,0
140224500,0,0,1,0,0
140224600,0,0,0,1,0
140224700,0,0,1,0,0
140224800,0,1,0,0,0
140224900,0,0,1,0,0
140225000,0,0,1,0,0
140225100,0,1,0,0,0
140225400,0,1,0,0,0
140225600,0,1,0,0,0
140225700,0,0,1,0,0
140225800,0,0,1,0,0
140225900,0,0,0,1,0
140226000,0,0,1,0,0
140226100,0,0,1,0,0
140226300,0,1,0,0,0
140226500,0,1,0,0,0
140226700,0,0,1,0,0
140227000,0,0,0,1,0
140227100,0,1,0,0,0
140227400,0,0,1,0,0
140227500,0,0,1,0,0
140227700,0,0,1,0,0
140227800,0,0,0,1,0
140227900,0,0,0,1,0
140228000,0,1,0,0,0
140228100,0,0,1,0,0
140228200,0,0,1,0,0
140228300,0,1,0,0,0
140228400,0,1,0,0,0
140228600,0,1,0,0,0
140228700,0,0,1,0,0
140228800,0,0,1,0,0
140229000,0,0,0,1,0
140229100,0,0,1,0,0
140229101,0,0,1,0,0
140229200,0,0,1,0,0
140229300,0,0,0,1,0
140229400,0,0,0,1,0
140229500,0,0,1,0,0
140229600,0,0,1,0,0
140229700,0,0,0,1,0
140229800,0,0,1,0,0
140229900,0,0,0,1,0
140229902,0,0,0,1,0
140230000,0,0,1,0,0
140230100,0,1,0,0,0
140230200,0,1,0,0,0
140230400,0,0,1,0,0
140230500,0,0,0,1,0
140230600,0,1,1,0,0
140230700,0,1,1,0,0
140230800,0,0,1,0,0
140230900,0,1,1,0,0
140231100,0,0,0,1,0
140231200,0,1,0,0,0
140231300,0,0,1,0,0
140231400,0,0,0,1,0
140231500,0,0,0,1,0
140231600,0,0,0,1,0
140231700,0,0,0,1,0
140231800,0,0,1,0,0
140231900,0,0,1,0,0
140232000,0,0,1,0,0
140232100,0,1,1,0,0
140232200,0,0,1,0,0
140232300,0,1,1,0,0
140232700,0,0,1,0,0
140232800,0,0,1,0,0
140232900,0,0,1,0,0
140233100,0,0,1,0,0
140233200,0,1,0,0,0
140233300,0,0,0,1,0
140233400,0,0,1,0,0
140233600,0,0,0,0,1
140233800,0,0,1,0,0
140233900,0,1,1,0,0
140234000,0,0,0,1,0
140234100,0,1,1,0,0
140234200,0,1,0,0,0
140234300,0,0,1,0,0
140234500,0,0,0,1,0
140234600,0,0,1,0,0
140234700,0,0,1,0,0
140234800,0,1,0,0,0
140234900,0,1,0,0,0
140235000,0,0,1,0,0
140235100,0,0,1,0,0
140235101,0,0,1,0,0
140235200,0,1,1,0,0
140235300,0,0,1,0,0
140235500,0,1,0,0,0
140235501,0,1,0,0,0
140235700,0,0,0,1,0
140235800,0,0,1,0,0
140235900,0,0,0,0,1
140236000,0,0,1,0,0
140236200,0,0,0,1,0
140236300,0,1,1,0,0
140236500,0,1,0,0,0
140236600,0,0,0,1,0
140236700,0,0,1,0,0
140236800,0,0,0,1,0
140236900,0,1,0,0,0
140237000,0,0,1,0,0
140237100,0,1,1,0,0
140237300,0,1,1,0,0
140237700,0,1,0,0,0
140237701,0,1,0,0,0
140237800,0,0,1,0,0
140237900,0,1,0,0,0
140238000,0,1,0,0,0
140238100,0,0,1,0,0
140238300,0,0,0,1,0
140238400,0,1,1,0,0
140238700,0,0,0,1,0
140238800,0,0,0,1,0
140238900,0,0,1,0,0
140239000,0,0,1,0,0
140239100,0,0,1,0,0
140239200,0,1,0,0,0
140239300,0,0,1,0,0
140239400,0,0,0,1,0
140239600,0,1,0,0,0
140239700,0,0,1,0,0
140239800,0,0,0,1,0
140240100,0,0,1,0,0
140240200,0,0,1,0,0
140240300,0,0,0,0,1
140240400,0,0,0,1,0
140240500,0,1,0,0,0
140240700,0,0,1,0,0
140240800,0,1,0,0,0
140241000,0,0,1,0,0
140241100,0,1,1,0,0
140241200,0,1,0,0,0
140241300,0,1,0,0,0
140241400,0,0,0,1,0
140241500,0,0,1,0,0
140241600,0,0,0,1,0
140241800,0,0,1,0,0
140241900,0,0,0,1,0
140242000,0,1,0,0,0
140242100,0,1,1,0,0
140242200,0,0,1,0,0
140242300,0,0,1,0,0
140242400,0,0,0,1,0
140242600,0,1,0,0,0
140242700,0,0,1,0,0
140242800,0,0,0,1,0
140243100,0,0,0,1,0
140243300,0,1,0,0,0
140243600,0,0,1,0,0
140243700,0,0,1,0,0
140243800,0,1,0,0,0
140243900,0,1,1,0,0
140244000,0,1,1,0,0
140244100,0,1,0,0,0
140244200,0,0,0,1,0
140244201,0,0,0,1,0
140244203,0,0,0,1,0
140244300,0,1,0,0,0
140244400,0,1,1,0,0
140244500,0,0,1,0,0
140244600,0,0,1,0,0
140244700,0,0,1,0,0
140244800,0,0,1,0,0
140244900,0,0,1,0,0
140245200,0,0,0,1,0
140245300,0,0,1,0,0
140245400,0,0,0,0,1
140245500,0,0,0,0,1
140245600,0,0,0,1,0
140245700,0,0,0,1,0
140245800,0,0,1,0,0
140246000,0,0,1,0,0
140246100,0,1,0,0,0
140246200,0,0,1,0,0
140246300,0,0,0,1,0
140246400,0,0,0,1,0
140246500,0,0,0,1,0
140246700,0,0,1,0,0
140246800,0,0,1,0,0
140247000,0,1,0,0,0
140247100,0,0,1,0,0
140247200,0,0,0,1,0
140247300,0,1,0,0,0
140247400,0,0,1,0,0
140247500,0,1,1,0,0
140247600,0,0,1,0,0
140247800,0,1,1,0,0
140247900,0,0,0,1,1
140248000,0,1,0,0,0
140248100,0,1,0,0,0
140248300,0,0,1,0,0
140248500,0,0,1,0,0
140248600,0,0,1,0,0
140248700,0,1,1,0,0
140248800,0,1,0,0,0
140248900,0,1,1,0,0
140249000,0,1,1,0,0
140249200,0,0,0,1,0
140249201,0,0,0,1,0
140249202,0,0,0,1,0
140249203,0,0,0,1,0
140249300,0,0,1,0,0
140249500,0,0,0,1,0
140249600,0,1,0,0,0
140249700,0,0,0,1,0
140249800,0,0,1,0,0
140250100,0,0,0,1,0
140250200,0,0,1,0,0
140250300,0,0,1,0,0
140250400,0,0,0,1,0
140250500,0,0,0,1,0
140250600,0,0,0,1,0
140250700,0,1,0,0,0
140250800,0,0,0,1,0
140250900,0,0,0,1,0
140251000,0,1,0,0,0
140251100,0,0,1,0,0
140251200,0,0,0,1,0
140251202,0,0,0,1,0
140251300,0,0,1,0,0
140251400,0,0,1,0,0
140251700,0,1,0,0,0
140251800,0,1,0,0,0
140251801,0,1,0,0,0
140251900,0,0,0,1,0
140252000,0,0,0,1,0
140252300,0,0,0,1,0
140252400,0,0,1,0,0
140252600,0,0,0,1,0
140252700,0,0,0,1,0
140252800,0,1,1,0,0
140252900,0,1,0,0,0
140253100,0,0,1,0,0
140253200,0,1,1,0,0
140253300,0,1,1,0,0
140253400,0,0,0,1,0
140253500,0,0,0,0,1
140253504,0,0,0,0,1
140253600,0,1,0,0,0
140253700,0,0,0,1,0
140253800,0,0,1,0,0
140253900,0,0,0,1,0
140254100,0,1,0,0,0
140254200,0,0,1,0,0
140254700,0,0,1,0,0
140254800,0,0,1,0,0
140254900,0,0,1,0,0
140255100,0,1,1,0,0
140255300,0,1,0,0,0
140255301,0,1,0,0,0
140255302,0,1,0,0,0
140255400,0,0,0,1,1
140255600,0,0,0,1,0
140255700,0,0,0,1,0
140255701,0,0,0,1,0
140255703,0,0,0,1,0
140255800,0,0,0,1,0
140255900,0,0,1,0,0
140256000,0,0,1,0,0
140256100,0,0,0,1,0
140256200,0,1,0,0,0
140256400,0,0,1,0,0
140256500,0,0,0,1,0
140256501,0,0,0,1,0
140256502,0,0,0,1,0
140256600,0,0,0,1,0
140256700,0,0,1,0,0
140256900,0,1,0,0,0
140257000,0,1,0,0,0
140257100,0,0,1,0,0
140257200,0,0,1,0,0
140257300,0,0,1,0,0
140257400,0,1,1,0,0
140257600,0,1,0,0,0
140257601,0,1,0,0,0
140257602,0,1,0,0,0
140257700,0,0,1,0,0
140257800,0,0,1,0,0
140257900,0,0,1,0,0
140258000,0,1,0,0,0
140258200,0,0,1,0,0
140258300,0,1,1,0,0
140258400,0,0,1,0,0
140258600,0,0,1,0,0
140258800,0,0,1,0,0
140258900,0,0,1,0,0
140259200,0,1,1,0,0
140259300,0,1,0,0,0
140259301,0,1,0,0,0
140259400,0,0,1,0,0
140259500,0,0,0,1,0
140259700,0,0,0,1,0
140259800,0,0,1,0,0
140260200,0,1,0,0,0
140260500,0,0,0,1,0
140260600,0,0,1,0,0
140260800,0,1,0,0,0
140261000,0,0,1,0,0
140261100,0,0,1,0,0
140261200,0,1,0,0,0
140261300,0,1,1,0,0
140261400,0,0,1,0,0
140261600,0,0,0,1,1
140261700,0,0,0,0,1
140261800,0,0,0,1,0
140261900,0,0,0,1,0
140262000,0,0,1,0,0
140262001,0,0,1,0,0
140262100,0,0,1,0,0
140262200,0,0,1,0,0
140262500,0,0,1,0,0
140262800,0,1,0,0,0
140262900,0,0,0,1,1
140263000,0,0,0,1,0
140263100,0,0,1,0,0
140263200,0,0,0,0,1
140263300,0,0,1,0,0
140263400,0,0,0,1,0
140263500,0,0,0,1,0
140263600,0,0,1,0,0
140263700,0,1,0,0,0
140263800,0,1,0,0,0
140263900,0,0,1,0,0
140264000,0,0,1,0,0
140264100,0,1,0,0,0
140264200,0,0,1,0,0
140264300,0,1,1,0,0
140264400,0,1,0,0,0
140264500,0,0,1,0,0
140264600,0,0,0,1,0
140264700,0,0,1,0,0
140264800,0,0,0,1,0
140264802,0,0,0,1,0
140264900,0,1,0,0,0
140265000,0,0,0,1,0
140265100,0,1,0,0,0
140265400,0,0,1,0,0
140265500,0,0,1,0,0
140265600,0,0,0,1,0
140265700,0,0,1,0,0
140265800,0,0,0,1,0
140265900,0,1,0,0,0
140266000,0,1,0,0,0
140266400,0,0,1,0,0
140266500,0,1,0,0,0
140266600,0,0,1,0,0
140266700,0,0,1,0,0
140266800,0,0,1,0,0
140266900,0,0,1,0,0
140267000,0,0,1,0,0
140267100,0,0,0,1,0
140267200,0,0,0,1,0
140267300,0,1,0,0,0
140267500,0,0,0,1,0
140267600,0,0,1,0,0
140267800,0,0,0,1,0
140267900,0,0,1,0,0
140268000,0,0,1,0,0
140268100,0,1,1,0,0
140268200,0,0,1,0,0
140268400,0,0,0,0,1
140268500,0,0,0,0,1
140268600,0,0,0,1,0
140268700,0,0,1,0,0
140268800,0,0,0,1,0
140268900,0,0,0,1,0
140269000,0,0,1,0,0
140269100,0,1,0,0,0
140269200,0,1,0,0,0
140269300,0,1,0,0,0
140269400,0,0,1,0,0
140269500,0,0,0,1,0
140269600,0,0,1,0,0
140269700,0,1,0,0,0
140269800,0,0,0,1,0
140269900,0,0,1,0,0
140270000,0,0,0,1,0
140270100,0,1,0,0,0
140270200,0,0,1,0,0
140270300,0,1,1,0,0
140270400,0,0,1,0,0
140270500,0,0,0,1,0
140270700,0,0,0,0,1
140270800,0,0,0,1,0
140271000,0,0,1,0,0
140271100,0,0,0,1,0
140271200,0,0,1,0,0
140271300,0,0,0,1,0
140271400,0,0,0,1,0
140271500,0,0,1,0,0
140271700,0,1,0,0,0
140271800,0,0,1,0,0
140272000,0,0,1,0,0
140272100,0,0,0,1,0
140272200,0,0,0,1,0
140272400,0,0,0,1,0
140272700,0,0,1,0,0
140272900,0,1,1,0,0
140273000,0,0,0,1,0
140273100,0,1,0,0,0
140273200,0,0,1,0,0
140273300,0,1,0,0,0
140273400,0,1,1,0,0
140273500,0,1,0,0,0
140273700,0,0,0,1,0
140273900,0,0,1,0,0
140274000,0,1,1,0,0
140274200,0,1,1,0,0
140274300,0,0,1,0,0
140274400,0,0,1,0,0
140274500,0,0,0,1,0
140274600,0,0,1,0,0
140274700,0,1,0,0,0
140274701,0,1,0,0,0
140274800,0,0,1,0,0
140274900,0,0,1,0,0
140275000,0,0,0,1,0
140275100,0,0,1,0,0
140275200,0,0,1,0,0
140275400,0,1,1,0,0
140275500,0,1,0,0,0
140275600,0,0,1,0,0
140275700,0,1,0,0,0
140275800,0,1,1,0,0
140275900,0,0,1,0,0
140276000,0,0,0,1,0
140276200,0,0,1,0,0
140276300,0,0,1,0,0
140276400,0,1,1,0,0
140276600,0,1,0,0,0
140276700,0,0,0,1,0
140276800,0,0,0,1,0
140277200,0,0,0,1,0
140277300,0,0,1,0,0
140277600,0,1,1,0,0
140277700,0,0,0,1,0
140277800,0,0,1,0,0
140278000,0,1,0,0,0
140278400,0,0,1,0,0
140278600,0,1,0,0,0
140278700,0,0,0,1,0
140278800,0,1,1,1,1
140278801,0,0,0,0,1
140278900,0,1,1,0,0
140279000,0,0,0,1,0
140279100,0,0,0,1,0
140279200,0,1,1,0,0
140279300,0,1,0,0,0
140279400,0,1,1,0,0
140279500,0,0,1,0,0
140279600,0,0,1,0,0
140279700,0,1,1,0,0
140279800,0,0,0,1,0
140279900,0,1,0,0,0
140279901,0,1,0,0,0
140279902,0,1,0,0,0
140280000,0,0,1,0,0
140280100,0,0,1,0,0
140280200,0,0,0,1,0
140280300,0,0,0,1,0
140280400,0,0,0,1,0
140280600,0,0,0,1,0
140280800,0,1,1,0,0
140281100,0,1,0,0,0
140281200,0,0,1,0,0
140281300,0,0,1,0,0
140281500,0,1,0,0,0
140281600,0,0,1,0,0
140281700,0,1,1,0,0
140281800,0,0,1,0,0
140282000,0,0,0,1,0
140282200,0,0,1,0,0
140282300,0,0,1,0,0
140282400,0,1,0,0,0
140282500,0,0,1,0,0
140282700,0,0,1,0,0
140282900,0,0,0,1,0
140283100,0,0,1,0,0
140283200,0,0,1,0,0
140283300,0,0,1,0,0
140283500,0,0,1,0,0
140283700,0,0,1,0,0
140283800,0,0,0,0,1
140283900,0,0,1,0,0
140284300,0,0,0,1,0
140284400,0,0,0,1,0
140284500,0,0,1,0,0
140284700,0,0,0,1,0
140284800,0,0,0,1,0
140284900,0,0,1,0,0
140285200,0,0,1,0,0
140285300,0,0,1,0,0
140285500,0,1,0,0,0
140285600,0,1,0,0,0
140285601,0,1,0,0,0
140285700,0,1,0,0,0
140285800,0,1,0,0,0
140285900,0,1,1,0,0
140286000,0,0,1,0,0
140286100,0,0,1,0,0
140286200,0,0,1,0,0
140286300,0,0,1,0,0
140286400,0,0,1,0,0
140286500,0,0,1,0,0
140286600,0,0,0,1,0
140286700,0,0,1,0,0
140286800,0,0,0,1,0
140286900,0,0,0,1,0
140287000,0,0,0,1,0
140287100,0,0,1,0,0
140287200,0,0,1,0,0
140287300,0,1,0,0,0
140287400,0,1,0,0,0
140287401,0,1,0,0,0
140287600,0,0,1,0,0
140287700,0,0,1,0,0
140287800,0,0,1,0,0
140287900,0,0,1,0,0
140288000,0,1,0,0,0
140288100,0,0,1,0,0
140288300,0,0,0,1,0
140288400,0,0,0,1,0
140288500,0,0,1,0,0
140288600,0,0,0,1,0
140288700,0,0,1,0,0
140288800,0,1,0,0,0
140288900,0,1,0,0,0
140288901,0,1,0,0,0
140289000,0,0,1,0,0
140289300,0,0,1,0,0
140289400,0,1,1,0,0
140289500,0,0,0,1,0
140289600,0,0,0,1,0
140289700,0,0,1,0,0
140289800,0,0,0,1,0
140289900,0,0,1,0,0
140290000,0,0,0,1,0
140290100,0,0,0,1,0
140290200,0,1,0,0,0
140290300,0,0,1,0,0
140290400,0,0,1,0,0
140290600,0,0,1,0,0
140290700,0,1,0,0,0
140290800,0,1,0,0,0
140290801,0,1,0,0,0
140290900,0,0,0,1,0
140291000,0,0,0,1,0
140291100,0,1,1,1,1
140291101,0,0,0,0,1
140291200,0,0,0,1,0
140291300,0,0,0,1,0
140291400,0,1,1,1,1
140291600,0,0,1,0,0
140291700,0,0,1,0,0
140291800,0,1,0,0,0
140292000,0,0,1,0,0
140292200,0,0,1,0,0
140292300,0,0,0,1,0
140292400,0,0,0,0,1
140292500,0,0,0,1,0
140292502,0,0,0,1,0
140292600,0,0,1,0,0
140292700,0,0,0,1,0
140292800,0,0,0,1,0
140292900,0,0,0,1,0
140293100,0,0,0,1,0
140293200,0,1,1,0,0
140293300,0,0,0,1,0
140293400,0,0,1,0,0
140293500,0,1,0,0,0
140293700,0,1,0,0,0
140293900,0,0,1,0,0
140294100,0,0,1,0,0
140294200,0,1,1,0,0
140294300,0,0,1,0,0
140294500,0,0,0,1,0
140294501,0,0,0,1,0
140294502,0,0,0,1,0
140294600,0,1,0,0,0
140294700,0,0,0,1,0
140294800,0,0,0,1,0
140295000,0,0,1,0,0
140295100,0,0,1,0,0
140295200,0,1,0,0,0
140295300,0,0,1,0,0
140295400,0,0,1,0,0
140295500,0,0,1,0,0
140295600,0,1,1,0,0
140295800,0,1,1,0,0
140296100,0,1,0,0,0
140296200,0,1,0,0,0
140296300,0,0,0,1,0
140296302,0,0,0,1,0
140296400,0,1,1,1,1
140296500,0,0,0,1,0
140296600,0,0,1,0,0
140296700,0,0,1,0,0
140296900,0,0,1,0,0
140297000,0,1,1,0,0
140297100,0,0,0,1,0
140297200,0,0,0,1,0
140297300,0,0,0,0,1
140297400,0,0,0,1,0
140297500,0,1,0,0,0
140297600,0,0,1,0,0
140297700,0,0,0,1,0
140297703,0,0,0,1,0
140297704,0,0,0,1,0
140297900,0,0,1,0,0
140298000,0,1,1,0,0
140298100,0,0,1,0,0
140298300,0,0,0,1,0
140298400,0,0,0,1,0
140298500,0,0,1,0,0
140298600,0,0,1,0,0
140298700,0,0,0,0,1
140298800,0,1,1,0,0
140298900,0,0,1,0,0
140299100,0,0,0,1,0
140299200,0,0,0,1,0
140299300,0,0,0,1,0
140299301,0,0,0,1,0
140299302,0,0,0,1,0
140299400,0,0,0,1,0
140299500,0,0,0,1,0
140299502,0,0,0,1,0
140299600,0,1,1,1,1
140299602,0,0,0,0,1
140299700,0,0,0,1,0
140299800,0,0,0,0,1
140299900,0,0,0,1,0
140300100,0,0,1,0,0
140300200,0,1,0,0,0
140300300,0,0,1,0,0
140300400,0,0,1,0,0
140300500,0,1,1,0,0
140300600,0,0,0,1,0
140300700,0,0,1,0,0
140300800,0,1,0,0,0
140301000,0,0,1,0,0
140301100,0,1,0,0,0
140301200,0,0,1,0,0
140301300,0,0,0,1,0
140301500,0,1,0,0,0
140301501,0,1,0,0,0
140301800,0,0,1,0,0
140301900,0,0,1,0,0
140302000,0,0,1,0,0
140302100,0,1,1,0,0
140302200,0,0,0,1,0
140302300,0,0,0,1,0
140302400,0,0,0,1,0
140302500,0,0,0,1,0
140302600,0,0,0,1,0
140302700,0,0,0,1,0
140302800,0,1,1,0,0
140302900,0,0,0,1,0
140303400,0,1,0,0,0
140303500,0,0,0,1,0
140303600,0,0,1,0,0
140303700,0,0,0,1,0
140303701,0,0,0,1,0
140303800,0,1,0,0,0
140303801,0,1,0,0,0
140303900,0,0,1,0,0
140304000,0,0,0,1,0
140304100,0,0,1,0,0
140304200,0,0,0,1,0
140304400,0,0,0,1,0
140304500,0,0,0,1,0
140304600,0,1,1,0,0
140304700,0,0,0,0,1
140304800,0,0,0,1,0
140304900,0,0,0,1,0
140305000,0,0,0,1,0
140305100,0,0,1,0,0
140305200,0,1,1,1,1
140305300,0,0,0,1,0
140305600,0,1,0,0,0
140305700,0,0,1,0,0
140305900,0,0,1,0,0
140306000,0,1,0,0,0
140306100,0,0,0,1,0
140306102,0,0,0,1,0
140306200,0,0,0,1,0
140306300,0,0,1,0,0
140306400,0,0,1,0,0
140306500,0,1,0,0,0
140306600,0,0,1,0,0
140306800,0,0,1,0,0
140306900,0,0,0,1,0
140306901,0,0,0,1,0
140307000,0,0,1,0,0
140307300,0,0,1,0,0
140307400,0,0,1,0,0
140307500,0,1,0,0,0
140307600,0,1,0,0,0
140307700,0,0,1,0,0
140307800,0,0,0,1,0
140308000,0,1,1,0,0
140308100,0,0,1,0,0
140308200,0,0,1,0,0
140308300,0,0,1,0,0
140308500,0,0,1,0,0
140308600,0,1,0,0,0
140308700,0,1,0,0,0
140308800,0,1,0,0,0
140308900,0,0,0,0,1
140309000,0,0,1,0,0
140309100,0,0,0,1,0
140309200,0,0,1,0,0
140309300,0,0,1,0,0
140309401,0,0,0,1,0
140309500,0,0,1,0,0
140309700,0,0,0,1,0
140309900,0,0,1,0,0
140310000,0,0,0,1,0
140310002,0,0,0,1,0
140310003,0,0,0,1,0
140310100,0,1,1,0,0
140310200,0,1,0,0,0
140310201,0,1,0,0,0
140310300,0,0,1,0,0
140310400,0,0,1,0,0
140310500,0,0,1,0,0
140310600,0,1,1,0,0
140310800,0,0,1,0,0
140310900,0,0,1,0,0
140311000,0,0,1,0,0
140311100,0,1,1,0,0
140311200,0,0,1,0,0
140311300,0,1,0,0,0
140311301,0,1,0,0,0
140311400,0,0,1,0,0
140311500,0,0,0,1,0
140311600,0,0,0,1,0
140311700,0,0,1,0,0
140311900,0,0,0,1,0
140312000,0,0,0,1,0
140312100,0,0,1,0,0
140312200,0,0,0,1,0
140312300,0,1,1,0,0
140312400,0,0,0,0,1
140312401,0,0,0,0,1
140312500,0,0,0,1,0
140312600,0,0,1,0,0
140312700,0,0,0,1,0
140312800,0,0,0,1,0
140312801,0,0,0,1,0
140312900,0,0,0,1,0
140313000,0,0,0,1,0
140313100,0,0,1,0,0
140313200,0,0,1,0,0
140313300,0,1,0,0,0
140313301,0,1,0,0,0
140313302,0,1,0,0,0
